"","Country","Year","AVGHouseSize"
"1514","Puerto Rico",1998,2.97780259599875
"1515","Puerto Rico",1999,2.95219619523647
"1516","Puerto Rico",2000,2.97752125740789
"1517","Puerto Rico",2001,2.90098339371193
"1518","Puerto Rico",2002,2.87537699294965
"1519","Puerto Rico",2003,2.84977059218738
"1520","Puerto Rico",2004,2.82416419142511
"1521","Puerto Rico",2005,2.76463470408928
"1522","Puerto Rico",2006,2.77295138990056
"1523","Puerto Rico",2007,2.74734498913829
"1524","Puerto Rico",2008,2.72173858837602
"1525","Puerto Rico",2009,2.69613218761374
"1526","Puerto Rico",2010,2.67050237031479
"1527","Romania",1992,3.07140054277584
"1528","Romania",1993,3.08898344634829
"1529","Romania",1994,3.07118872085675
"1530","Romania",1995,3.05339399536521
"1531","Romania",1996,3.03559926987367
"1532","Romania",1997,3.01780454438213
"1533","Romania",1998,3.00000981889059
"1534","Romania",1999,2.98221509339905
"1535","Romania",2000,2.9644203679075
"1536","Romania",2001,3.02249121070418
"1537","Romania",2002,2.91922194685041
"1538","Romania",2003,2.91103619143288
"1539","Romania",2004,2.89324146594134
"1540","Romania",2005,2.8754467404498
"1541","Romania",2006,2.85765201495825
"1542","Romania",2007,2.83985728946671
"1543","Romania",2008,2.82206256397517
"1544","Romania",2009,2.80426783848363
"1545","Romania",2010,2.78647311299208
"1546","Romania",2011,2.73779941835034
"1547","Russian Federation",2002,2.70822185913382
"1548","Russian Federation",2003,2.69263779681757
"1549","Russian Federation",2004,2.67705373450134
"1550","Russian Federation",2005,2.66146967218511
"1551","Russian Federation",2006,2.64588560986887
"1552","Russian Federation",2007,2.63030154755264
"1553","Russian Federation",2008,2.6147174852364
"1554","Russian Federation",2009,2.59913342292017
"1555","Russian Federation",2010,2.58354936060394
"1556","Rwanda",1991,4.73580539188956
"1557","Rwanda",1992,4.97675632124235
"1558","Rwanda",1993,4.7960483878944
"1559","Rwanda",1994,4.77099447594957
"1560","Rwanda",1995,4.74594056400475
"1561","Rwanda",1996,4.72088665205992
"1562","Rwanda",1997,4.69583274011509
"1563","Rwanda",1998,4.67077882817027
"1564","Rwanda",1999,4.64572491622545
"1565","Rwanda",2000,4.5604357867251
"1566","Rwanda",2001,4.59561709233579
"1567","Rwanda",2002,4.53023315588644
"1568","Rwanda",2003,4.54550926844615
"1569","Rwanda",2004,4.52045535650132
"1570","Rwanda",2005,4.57209299233103
"1571","Rwanda",2006,4.47034753261167
"1572","Rwanda",2007,4.44529362066685
"1573","Rwanda",2008,4.34400228307289
"1574","Rwanda",2009,4.39518579677719
"1575","Rwanda",2010,4.44103633923643
"1576","Rwanda",2011,4.34507797288754
"1577","Rwanda",2012,4.28949739323161
"1578","Rwanda",2013,4.29497014899789
"1579","Rwanda",2014,4.26991623705307
"1580","Rwanda",2015,4.25929245684135
"1581","Sao Tome and Principe",2008,3.83645112284655
"1582","Senegal",1988,8.82914773900475
"1583","Senegal",1989,9.0659520289619
"1584","Senegal",1990,9.05492444287859
"1585","Senegal",1991,9.04389685679527
"1586","Senegal",1992,9.03286927071196
"1587","Senegal",1993,8.83446712018141
"1588","Senegal",1994,9.01081409854533
"1589","Senegal",1995,8.99978651246202
"1590","Senegal",1996,8.9887589263787
"1591","Senegal",1997,8.98112300487859
"1592","Senegal",1998,8.96670375421207
"1593","Senegal",1999,8.95567616812876
"1594","Senegal",2000,8.94464858204544
"1595","Senegal",2001,8.93362099596213
"1596","Senegal",2002,9.14306429573995
"1597","Senegal",2003,8.9115658237955
"1598","Senegal",2004,8.90053823771218
"1599","Senegal",2005,8.6950899268853
"1600","Senegal",2006,9.38889677586268
"1601","Senegal",2007,8.86745547946224
"1602","Senegal",2008,9.25287114032411
"1603","Senegal",2009,8.84540030729561
"1604","Senegal",2010,8.83437272121229
"1605","Senegal",2011,9.32050214112809
"1606","Senegal",2012,8.81231754904567
"1607","Senegal",2013,8.89430998125988
"1608","Senegal",2014,8.61550260725592
"1609","Senegal",2015,8.32472762088112
"1610","Senegal",2016,8.30620477747803
"1611","Serbia",2002,2.96579432728196
"1612","Serbia",2003,2.95616883328941
"1613","Serbia",2004,2.94654333929687
"1614","Serbia",2005,2.93691784530433
"1615","Serbia",2006,2.92729235131178
"1616","Serbia",2007,2.91766685731924
"1617","Serbia",2008,2.9080413633267
"1618","Serbia",2009,2.89841586933415
"1619","Serbia",2010,2.88879037534161
"1620","Serbia",2011,2.87916488134907
"1621","Seychelles",2002,3.77862155147554
"1622","Sierra Leone",2004,5.99498780487805
"1623","Sierra Leone",2005,5.95729832967191
"1624","Sierra Leone",2006,5.94725572487283
"1625","Sierra Leone",2007,5.93721312007375
"1626","Sierra Leone",2008,5.87740614854195
"1627","Sierra Leone",2009,5.91712791047558
"1628","Sierra Leone",2010,5.9070853056765
"1629","Sierra Leone",2011,5.89704270087742
"1630","Sierra Leone",2012,5.88700009607834
"1631","Sierra Leone",2013,5.89907498760491
"1632","Singapore",2000,3.57709405632233
"1633","Singapore",2001,3.54852813365575
"1634","Singapore",2002,3.51996221098917
"1635","Singapore",2003,3.49139628832259
"1636","Singapore",2004,3.46283036565601
"1637","Singapore",2005,3.43426444298943
"1638","Singapore",2006,3.40569852032285
"1639","Singapore",2007,3.37713259765627
"1640","Singapore",2008,3.34856667498969
"1641","Singapore",2009,3.32000075232311
"1642","Singapore",2010,3.29143482965652
"1643","Sint Maarten (Dutch part)",2011,2.5798973082309
"1644","Slovenia",2001,2.62645347791811
"1645","Slovenia",2002,2.83477401024434
"1646","Slovenia",2003,2.68657827810345
"1647","Slovenia",2004,2.66131918888224
"1648","Slovenia",2005,2.63606009966103
"1649","Slovenia",2006,2.61080101043981
"1650","Slovenia",2007,2.58554192121861
"1651","Slovenia",2008,2.5602828319974
"1652","Slovenia",2009,2.53502374277619
"1653","Slovenia",2010,2.50976465355498
"1654","Slovenia",2011,2.47221190004179
"1655","South Africa",1996,4.05813954105121
"1656","South Africa",1997,4.13210974088399
"1657","South Africa",1998,4.24751226599836
"1658","South Africa",1999,4.03040788331039
"1659","South Africa",2000,3.97955695452359
"1660","South Africa",2001,3.83743600471713
"1661","South Africa",2002,3.87785509695
"1662","South Africa",2003,3.8270041681632
"1663","South Africa",2004,3.7761532393764
"1664","South Africa",2005,3.72530231058961
"1665","South Africa",2006,3.67445138180281
"1666","South Africa",2007,3.77953101270926
"1667","South Africa",2008,3.57274952422921
"1668","South Africa",2009,3.52189859544242
"1669","South Africa",2010,3.47104766665562
"1670","South Africa",2011,3.31410387391345
"1671","South Sudan",2008,5.9479727880003
"1672","Spain",1991,3.26054884968499
"1673","Spain",1992,3.21679431402791
"1674","Spain",1993,3.18452579955236
"1675","Spain",1994,3.15225728507681
"1676","Spain",1995,3.11998877060128
"1677","Spain",1996,3.08772025612573
"1678","Spain",1997,3.05545174165019
"1679","Spain",1998,3.02318322717466
"1680","Spain",1999,2.99091471269911
"1681","Spain",2000,2.95864619822356
"1682","Spain",2001,2.90340564138493
"1683","Spain",2002,2.89410916927248
"1684","Spain",2003,2.86184065479694
"1685","Spain",2004,2.82957214032139
"1686","Spain",2005,2.79730362584586
"1687","Spain",2006,2.76503511137031
"1688","Spain",2007,2.73276659689476
"1689","Spain",2008,2.70049808241922
"1690","Spain",2009,2.66822956794368
"1691","Spain",2010,2.63596105346814
"1692","Spain",2011,2.61517856017415
"1693","Sudan",2008,5.59037592812814
"1694","Suriname",2004,3.94080817734868
"1695","Switzerland",1990,2.32370132600712
"1696","Switzerland",1991,2.31420509839632
"1697","Switzerland",1992,2.30470887078553
"1698","Switzerland",1993,2.29521264317474
"1699","Switzerland",1994,2.28571641556394
"1700","Switzerland",1995,2.27622018795315
"1701","Switzerland",1996,2.26672396034235
"1702","Switzerland",1997,2.25722773273156
"1703","Switzerland",1998,2.24773150512076
"1704","Switzerland",1999,2.23823527750997
"1705","Switzerland",2000,2.22873904989918
"1706","Tajikistan",2012,6.27057996749024
"1707","Tanzania",1988,5.05402877635546
"1708","Tanzania",1989,5.0783480008379
"1709","Tanzania",1990,5.06957590869467
"1710","Tanzania",1991,5.06080381655145
"1711","Tanzania",1992,5.31294084774408
"1712","Tanzania",1993,5.043259632265
"1713","Tanzania",1994,5.03448754012178
"1714","Tanzania",1995,5.02571544797856
"1715","Tanzania",1996,4.89859249222315
"1716","Tanzania",1997,5.00817126369211
"1717","Tanzania",1998,4.99939917154889
"1718","Tanzania",1999,5.01766668288712
"1719","Tanzania",2000,4.98185498726244
"1720","Tanzania",2001,4.97308289511922
"1721","Tanzania",2002,4.6401079005753
"1722","Tanzania",2003,4.95553871083277
"1723","Tanzania",2004,4.92841339141195
"1724","Tanzania",2005,4.93799452654632
"1725","Tanzania",2006,4.9292224344031
"1726","Tanzania",2007,4.9929680490201
"1727","Tanzania",2008,4.91167825011665
"1728","Tanzania",2009,4.90290615797343
"1729","Tanzania",2010,4.96823264243192
"1730","Tanzania",2011,4.88536197368698
"1731","Tanzania",2012,4.93474893463317
"1732","Tanzania",2013,4.86781778940054
"1733","Tanzania",2014,4.85904569725732
"1734","Tanzania",2015,4.85154785176155
"1735","Thailand",1990,4.29338664280429
"1736","Thailand",1991,4.23342638812736
"1737","Thailand",1992,4.17346613345045
"1738","Thailand",1993,4.11350587877354
"1739","Thailand",1994,4.05354562409663
"1740","Thailand",1995,3.99358536941972
"1741","Thailand",1996,3.93362511474281
"1742","Thailand",1997,3.8736648600659
"1743","Thailand",1998,3.81370460538899
"1744","Thailand",1999,3.75374435071208
"1745","Thailand",2000,3.69378409603518
"1746","Timor-Leste",2004,4.71095905868836
"1747","Timor-Leste",2005,4.93771924401574
"1748","Timor-Leste",2006,5.16447942934309
"1749","Timor-Leste",2007,5.39123961467038
"1750","Timor-Leste",2008,5.61799979999773
"1751","Timor-Leste",2009,5.84475998532508
"1752","Togo",1998,5.3889652382334
"1753","Togo",1999,5.3366118111887
"1754","Togo",2000,5.28425838414402
"1755","Togo",2001,5.23190495709936
"1756","Togo",2002,5.1795515300547
"1757","Togo",2003,5.12719810301003
"1758","Togo",2004,5.07484467596537
"1759","Togo",2005,5.0224912489207
"1760","Togo",2006,4.97013782187604
"1761","Togo",2007,4.91778439483137
"1762","Togo",2008,4.86543096778671
"1763","Togo",2009,4.81307754074204
"1764","Togo",2010,4.76072411369738
"1765","Togo",2011,4.7083706866527
"1766","Togo",2012,4.65601725960803
"1767","Togo",2013,4.60366383256337
"1768","Togo",2014,4.55131040551872
"1769","Trinidad and Tobago",1990,4.11044623636297
"1770","Trinidad and Tobago",1991,4.05292264732672
"1771","Trinidad and Tobago",1992,4.01397552046802
"1772","Trinidad and Tobago",1993,3.97502839360931
"1773","Trinidad and Tobago",1994,3.93608126675059
"1774","Trinidad and Tobago",1995,3.89713413989189
"1775","Trinidad and Tobago",1996,3.85818701303317
"1776","Trinidad and Tobago",1997,3.81923988617446
"1777","Trinidad and Tobago",1998,3.78029275931574
"1778","Trinidad and Tobago",1999,3.74134563245704
"1779","Trinidad and Tobago",2000,3.66693435053202
"1780","Trinidad and Tobago",2001,3.66345137873961
"1781","Trinidad and Tobago",2002,3.62450425188091
"1782","Trinidad and Tobago",2003,3.58555712502219
"1783","Trinidad and Tobago",2004,3.54660999816348
"1784","Trinidad and Tobago",2005,3.50766287130477
"1785","Trinidad and Tobago",2006,3.46871574444606
"1786","Trinidad and Tobago",2007,3.42976861758734
"1787","Trinidad and Tobago",2008,3.39082149072864
"1788","Trinidad and Tobago",2009,3.35187436386992
"1789","Trinidad and Tobago",2010,3.31292723701121
"1790","Trinidad and Tobago",2011,3.29086780304119
"1791","Turkey",1985,4.57629289479979
"1792","Turkey",1986,4.64439612246094
"1793","Turkey",1987,4.61842464088651
"1794","Turkey",1988,4.59245315931209
"1795","Turkey",1989,4.56648167773766
"1796","Turkey",1990,4.56132858077439
"1797","Turkey",1991,4.5145387145888
"1798","Turkey",1992,4.48856723301438
"1799","Turkey",1993,4.56786400807908
"1800","Turkey",1994,4.43662426986553
"1801","Turkey",1995,4.4106527882911
"1802","Turkey",1996,4.38468130671667
"1803","Turkey",1997,4.35870982514224
"1804","Turkey",1998,4.35457650677294
"1805","Turkey",1999,4.30676686199339
"1806","Turkey",2000,4.33254095258332
"1807","Turkey",2001,4.25482389884453
"1808","Turkey",2002,4.2288524172701
"1809","Turkey",2003,4.20288093569568
"1810","Turkey",2004,4.07131378673696
"1811","Uganda",1991,4.87080293632389
"1812","Uganda",1992,4.8544868233855
"1813","Uganda",1993,4.85143484674376
"1814","Uganda",1994,4.84838287010201
"1815","Uganda",1995,4.76064610104322
"1816","Uganda",1996,4.84227891681852
"1817","Uganda",1997,4.83922694017678
"1818","Uganda",1998,4.83617496353503
"1819","Uganda",1999,4.83312298689329
"1820","Uganda",2000,4.80261040245642
"1821","Uganda",2001,4.8270190336098
"1822","Uganda",2002,4.81667329946703
"1823","Uganda",2003,4.82091508032631
"1824","Uganda",2004,4.81786310368457
"1825","Uganda",2005,4.81481112704282
"1826","Uganda",2006,4.96641063947501
"1827","Uganda",2007,4.80870717375934
"1828","Uganda",2008,4.80565519711759
"1829","Uganda",2009,4.74826731082441
"1830","Uganda",2010,4.7995512438341
"1831","Uganda",2011,4.90202377172303
"1832","Uganda",2012,4.79344729055061
"1833","Uganda",2013,4.79039531390887
"1834","Uganda",2014,4.93458009589012
"1835","Uganda",2015,4.78429136062538
"1836","Uganda",2016,4.53433756282406
"1837","Ukraine",2001,2.67371132411974
"1838","Ukraine",2002,2.63780917332691
"1839","Ukraine",2003,2.60190702253408
"1840","Ukraine",2004,2.56600487174126
"1841","Ukraine",2005,2.53010272094842
"1842","Ukraine",2006,2.49420057015558
"1843","Ukraine",2007,2.45829841936276
"1844","United Kingdom",1991,2.47783028329656
"1845","United Kingdom",1992,2.4520467862361
"1846","United Kingdom",1993,2.44346071209927
"1847","United Kingdom",1994,2.43487463796243
"1848","United Kingdom",1995,2.4262885638256
"1849","United Kingdom",1996,2.41770248968876
"1850","United Kingdom",1997,2.40911641555193
"1851","United Kingdom",1998,2.40053034141509
"1852","United Kingdom",1999,2.39194426727826
"1853","United Kingdom",2000,2.38335819314143
"1854","United Kingdom",2001,2.34037727315734
"1855","United Kingdom",2002,2.36618604486776
"1856","United Kingdom",2003,2.35759997073092
"1857","United Kingdom",2004,2.34901389659409
"1858","United Kingdom",2005,2.34042782245725
"1859","United Kingdom",2006,2.33184174832042
"1860","United Kingdom",2007,2.32325567418359
"1861","United Kingdom",2008,2.31466960004675
"1862","United Kingdom",2009,2.30608352590992
"1863","United Kingdom",2010,2.29749745177308
"1864","United Kingdom",2011,2.30610880055988
"1865","United States",1990,2.62996769792216
"1866","United States",1991,2.62244846016179
"1867","United States",1992,2.61754101619983
"1868","United States",1993,2.61263357223786
"1869","United States",1994,2.6077261282759
"1870","United States",1995,2.60281868431393
"1871","United States",1996,2.59791124035196
"1872","United States",1997,2.59300379639
"1873","United States",1998,2.58809635242803
"1874","United States",1999,2.58318890846606
"1875","United States",2000,2.58952908094011
"1876","United States",2001,2.57337402054213
"1877","United States",2002,2.56846657658017
"1878","United States",2003,2.5635591326182
"1879","United States",2004,2.55865168865624
"1880","United States",2005,2.52080183662865
"1881","United States",2006,2.5488368007323
"1882","United States",2007,2.54392935677034
"1883","United States",2008,2.53902191280837
"1884","United States",2009,2.53411446884641
"1885","United States",2010,2.54829002271565
"1886","Uruguay",1985,3.33563135819062
"1887","Uruguay",1986,3.35043552104938
"1888","Uruguay",1987,3.32980231761019
"1889","Uruguay",1988,3.30916911417099
"1890","Uruguay",1989,3.2885359107318
"1891","Uruguay",1990,3.26790270729261
"1892","Uruguay",1991,3.24726950385341
"1893","Uruguay",1992,3.22663630041421
"1894","Uruguay",1993,3.20600309697502
"1895","Uruguay",1994,3.18536989353582
"1896","Uruguay",1995,3.16473669009663
"1897","Uruguay",1996,3.19542099465714
"1898","Uruguay",1997,3.12347028321824
"1899","Uruguay",1998,3.10283707977904
"1900","Uruguay",1999,3.08220387633985
"1901","Uruguay",2000,3.06157067290066
"1902","Uruguay",2001,3.04093746946146
"1903","Uruguay",2002,3.02030426602226
"1904","Uruguay",2003,2.99967106258307
"1905","Uruguay",2004,2.97903785914388
"1906","Uruguay",2005,2.95840465570468
"1907","Uruguay",2006,2.96809323301573
"1908","Uruguay",2007,2.91713824882629
"1909","Uruguay",2008,2.89650504538709
"1910","Uruguay",2009,2.87587184194791
"1911","Uruguay",2010,2.85523863850871
"1912","Uruguay",2011,2.78840351261752
"1913","Uzbekistan",1996,5.24207713780226
"1914","Venezuela, RB",1990,4.80336418086897
"1915","Venezuela, RB",1991,4.76045485735534
"1916","Venezuela, RB",1992,4.71754553384172
"1917","Venezuela, RB",1993,4.6746362103281
"1918","Venezuela, RB",1994,4.63172688681448
"1919","Venezuela, RB",1995,4.58881756330086
"1920","Venezuela, RB",1996,4.54590823978724
"1921","Venezuela, RB",1997,4.50299891627363
"1922","Venezuela, RB",1998,4.46008959276
"1923","Venezuela, RB",1999,4.41718026924639
"1924","Venezuela, RB",2000,4.37427094573276
"1925","Venezuela, RB",2001,4.33136162221914
"1926","Yemen, Rep.",1991,6.68716142625032
"1927","Yemen, Rep.",1992,6.68650320873573
"1928","Yemen, Rep.",1993,6.68584499122113
"1929","Yemen, Rep.",1994,6.68518677370654
"1930","Yemen, Rep.",1995,6.68452855619195
"1931","Yemen, Rep.",1996,6.68387033867736
"1932","Yemen, Rep.",1997,6.68321212116276
"1933","Yemen, Rep.",1998,6.68255390364817
"1934","Yemen, Rep.",1999,6.68189568613358
"1935","Yemen, Rep.",2000,6.68123746861898
"1936","Yemen, Rep.",2001,6.68057925110439
"1937","Yemen, Rep.",2002,6.6799210335898
"1938","Yemen, Rep.",2003,6.67926281607521
"1939","Yemen, Rep.",2004,6.67860459856061
"1940","Yemen, Rep.",2005,6.67794638104602
"1941","Yemen, Rep.",2006,6.67728816353143
"1942","Yemen, Rep.",2007,6.67662994601684
"1943","Yemen, Rep.",2008,6.67597172850224
"1944","Yemen, Rep.",2009,6.67531351098765
"1945","Yemen, Rep.",2010,6.67465529347306
"1946","Yemen, Rep.",2011,6.67399707595847
"1947","Yemen, Rep.",2012,6.67333885844387
"1948","Yemen, Rep.",2013,6.67268064092928
"1949","Zambia",1990,5.8453633948535
"1950","Zambia",1991,5.622835057428
"1951","Zambia",1992,5.60973326258951
"1952","Zambia",1993,5.56328087742838
"1953","Zambia",1994,5.53350378742857
"1954","Zambia",1995,5.50372669742876
"1955","Zambia",1996,5.37900032799828
"1956","Zambia",1997,5.44417251742914
"1957","Zambia",1998,5.41439542742933
"1958","Zambia",1999,5.38461833742952
"1959","Zambia",2000,5.24047600859915
"1960","Zambia",2001,5.32506415742991
"1961","Zambia",2002,5.24481421483225
"1962","Zambia",2003,5.26550997743028
"1963","Zambia",2004,5.23573288743047
"1964","Zambia",2005,5.20595579743067
"1965","Zambia",2006,5.17617870743086
"1966","Zambia",2007,4.88329968193332
"1967","Zambia",2008,5.11662452743123
"1968","Zambia",2009,5.08684743743142
"1969","Zambia",2010,5.20748333326668
"1970","Zambia",2011,5.02729325743181
"1971","Zambia",2012,4.997516167432
"1972","Zambia",2013,5.13078885536711
"1973","Zimbabwe",1994,4.69003953375104
"1974","Zimbabwe",1995,4.53667854055861
"1975","Zimbabwe",1996,4.51335121070142
"1976","Zimbabwe",1997,4.49002388084424
"1977","Zimbabwe",1998,4.46669655098705
"1978","Zimbabwe",1999,4.18811250436339
"1979","Zimbabwe",2000,4.42004189127267
"1980","Zimbabwe",2001,4.39671456141549
"1981","Zimbabwe",2002,4.3733872315583
"1982","Zimbabwe",2003,4.35005990170111
"1983","Zimbabwe",2004,4.32673257184392
"1984","Zimbabwe",2005,4.45590968551986
"1985","Zimbabwe",2006,4.28007791212955
"1986","Zimbabwe",2007,4.25675058227236
"1987","Zimbabwe",2008,4.23342325241517
"1988","Zimbabwe",2009,4.21009592255798
"1989","Zimbabwe",2010,4.15243981327922
"1990","Zimbabwe",2011,4.16344126284361
"1991","Zimbabwe",2012,4.14011393298642
"1992","Zimbabwe",2013,4.11678660312923
"1993","Zimbabwe",2014,4.09345927327205
"1994","Zimbabwe",2015,4.07717933273453
